date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,campus_site,year,team,latitude,longitude,elevation,place,n_venue
2018-04-15,Northwestern,Indiana,,1.0,5.0,2.0,22.0,21.0,0.0,Indiana,2018,Indiana,39.1848834,-86.5223836,243.0321198,,
2018-04-15,Texas,Oklahoma,,0.0,5.0,0.0,6.0,13.0,0.0,Oklahoma,2018,Oklahoma,35.1908778,-97.4460294,348.3063049,,
2018-04-15,Kansas State,Texas Tech,,6.0,7.0,0.0,9.0,9.0,1.0,Texas Tech,2018,Texas Tech,33.5884529,-101.8765955,980.9846802,,
2018-04-15,Arizona State,Stanford,,3.0,4.0,3.0,10.0,11.0,0.0,Stanford,2018,Stanford,37.43173,-122.1587444,18.79486275,,
2018-04-15,Tennessee,LSU,,7.0,9.0,3.0,9.0,11.0,3.0,LSU,2018,LSU,30.4056564,-91.1879038,6.844009876,,
2018-04-17,Texas Tech,New Mexico,,20.0,22.0,2.0,9.0,13.0,2.0,New Mexico,2018,New Mexico,35.0651231,-106.6324424,1553.991699,,
2018-04-17,East Carolina,Duke,,9.0,15.0,0.0,2.0,6.0,2.0,Duke,2018,Duke,35.9980856,-78.9442361,125.2663422,,
2018-04-17,Stetson,Florida State,,0.0,1.0,0.0,4.0,4.0,0.0,Florida State,2018,Florida State,30.4405434,-84.3040448,21.59014511,,
2018-04-17,North Carolina State University,North Carolina, AT DURHAM NC,8.0,12.0,0.0,3.0,7.0,2.0,unknown,2018,North Carolina,35.9917069,-78.9040577,,Durham Bulls Athletic Park,Durham Bulls Athletic Park
2018-04-17,North Carolina State University,North Carolina, AT DURHAM NC,8.0,12.0,0.0,3.0,7.0,2.0,unknown,2018,North Carolina,36.0027728,-78.90230170000001,,Historic Durham Athletic Park,Historic Durham Athletic Park
2018-04-17,North Carolina State University,North Carolina, AT DURHAM NC,8.0,12.0,0.0,3.0,7.0,2.0,unknown,2018,North Carolina,35.9980856,-78.94423610000001,,Jack Coombs Field,Jack Coombs Field
2018-04-17,Presbyterian,South Carolina,,7.0,9.0,0.0,4.0,6.0,0.0,South Carolina,2018,South Carolina,33.9865404,-81.042621,52.44177628,,
2018-04-17,UAB,Auburn,,2.0,5.0,4.0,12.0,8.0,1.0,Auburn,2018,Auburn,32.5996377,-85.4895649,193.3800049,,
2018-04-17,Southern Miss,Southeastern Louisiana University,,12.0,20.0,0.0,4.0,9.0,0.0,Southeastern Louisiana University,2018,Southeastern Louisiana University,30.5095415,-90.4706791,13.24513721,,
2018-04-17,Central Arkansas,Wichita State,,2.0,2.0,1.0,8.0,16.0,2.0,Wichita State,2018,Wichita State,37.721955,-97.2881177,426.8837891,,
2018-04-17,Evansville,Vanderbilt,,1.0,4.0,1.0,6.0,6.0,0.0,Vanderbilt,2018,Vanderbilt,36.1433984,-86.8073934,161.9081268,,
2018-04-17,The University of Texas Rio Grande Valley,Texas,,2.0,7.0,0.0,13.0,10.0,0.0,Texas,2018,Texas,30.2799584,-97.7261606,176.8224335,,
2018-04-17,Chicago State,Missouri,,3.0,8.0,1.0,5.0,8.0,0.0,Missouri,2018,Missouri,38.9355047,-92.3386596,219.3873901,,
2018-04-17,Kentucky,Louisville,,2.0,3.0,1.0,8.0,9.0,1.0,Louisville,2018,Louisville,38.2055156,-85.7628651,140.2866211,,
2018-04-17,Jacksonville,Florida,,8.0,13.0,1.0,4.0,8.0,0.0,Florida,2018,Florida,29.6364107,-82.3637638,29.34748268,,
2018-04-17,Tennessee,East Tennessee State,,6.0,10.0,0.0,2.0,7.0,1.0,East Tennessee State,2018,East Tennessee State,36.3098832,-82.3634988,500.3685608,,
2018-04-17,Samford,Alabama,,6.0,9.0,0.0,0.0,2.0,3.0,Alabama,2018,Alabama,33.2048713,-87.538621,65.01921082,,
2018-04-17,Clemson,Georgia,,1.0,4.0,1.0,6.0,6.0,1.0,Georgia,2018,Georgia,33.9408739,-83.3797097,209.9534607,,
2018-04-17,Notre Dame,Indiana,,0.0,4.0,0.0,3.0,4.0,0.0,Indiana,2018,Indiana,39.1848834,-86.5223836,243.0321198,,
2018-04-17,Texas State,Texas A&M,,5.0,11.0,1.0,7.0,12.0,0.0,Texas A&M,2018,Texas A&M,30.6060601,-96.3413557,103.0995331,,
2018-04-17,Missouri State,Arkansas,,7.0,10.0,1.0,11.0,12.0,0.0,Arkansas,2018,Arkansas,36.0498883,-94.1822406,374.505188,,
2018-04-17,UC Irvine,UCLA,,8.0,11.0,1.0,1.0,10.0,0.0,UCLA,2018,UCLA,34.0592278,-118.4592393,110.9767609,,
2018-04-18,Stetson,Florida State,,10.0,8.0,1.0,18.0,20.0,2.0,Florida State,2018,Florida State,30.4405434,-84.3040448,21.59014511,,
2018-04-18,Ball State,Indiana,,8.0,15.0,1.0,9.0,14.0,0.0,Indiana,2018,Indiana,39.1848834,-86.5223836,243.0321198,,
2018-04-18,Alcorn State,Alabama,,0.0,2.0,2.0,3.0,3.0,1.0,Alabama,2018,Alabama,33.2048713,-87.538621,65.01921082,,
2018-04-18,LSU,Tulane,,9.0,11.0,0.0,10.0,12.0,3.0,Tulane,2018,Tulane,29.9462748,-90.1155605,1.18e-38,,
2018-04-18,Mississippi State,Memphis,,1.0,5.0,1.0,6.0,10.0,1.0,Memphis,2018,Memphis,35.1021359,-89.9255848,90.57918549,,
2018-04-18,Coastal Carolina,UNC Wilmington,,1.0,5.0,0.0,2.0,7.0,1.0,UNC Wilmington,2018,UNC Wilmington,34.2215559,-77.8733336,10.80797005,,
2018-04-18,Kansas,Wichita State,,0.0,4.0,1.0,11.0,15.0,0.0,Wichita State,2018,Wichita State,37.721955,-97.2881177,426.8837891,,
2018-04-18,Arkansas State,University of Mississippi,,3.0,9.0,0.0,10.0,11.0,0.0,University of Mississippi,2018,University of Mississippi,34.362399,-89.5288256,141.0812531,,
2018-04-18,Texas Southern,Texas,,2.0,10.0,3.0,10.0,11.0,1.0,Texas,2018,Texas,30.2799584,-97.7261606,176.8224335,,
2018-04-19,Florida,Kentucky,,11.0,10.0,1.0,2.0,4.0,2.0,Kentucky,2018,Kentucky,38.0186731,-84.5035386,315.9145508,,
2018-04-19,Oregon,Oregon State,,2.0,4.0,2.0,5.0,8.0,3.0,Oregon State,2018,Oregon State,44.562842,-123.2771362,71.95059967,,
2018-04-19,Vanderbilt,Missouri,,1.0,7.0,2.0,2.0,4.0,0.0,Missouri,2018,Missouri,38.9355047,-92.3386596,219.3873901,,
2018-04-20,Oklahoma,Texas Tech,,4.0,12.0,1.0,5.0,6.0,0.0,Texas Tech,2018,Texas Tech,33.5884529,-101.8765955,980.9846802,,
2018-04-20,Georgia Tech,North Carolina,,3.0,9.0,0.0,9.0,11.0,1.0,North Carolina,2018,North Carolina,35.9063145,-79.0427441,125.8752213,,
2018-04-20,Georgia State,Coastal Carolina,,3.0,8.0,2.0,2.0,6.0,1.0,Coastal Carolina,2018,Coastal Carolina,33.7928031,-79.0174575,12.79720497,,
2018-04-20,Texas A&M,Tennessee,,4.0,9.0,1.0,7.0,7.0,0.0,Tennessee,2018,Tennessee,35.949736,-83.92927,275.5996094,,
2018-04-20,LSU,South Carolina,,0.0,2.0,0.0,11.0,14.0,2.0,South Carolina,2018,South Carolina,33.9865404,-81.042621,52.44177628,,
2018-04-20,Middle Tennessee,Southern Miss,,1.0,7.0,1.0,9.0,12.0,0.0,Southern Miss,2018,Southern Miss,31.3335725,-89.3380978,66.2219162,,
2018-04-20,Arkansas,Mississippi State,,5.0,9.0,1.0,6.0,7.0,2.0,Mississippi State,2018,Mississippi State,33.4630609,-88.7940698,110.2767029,,
2018-04-20,Vanderbilt,Missouri,,1.0,6.0,1.0,3.0,4.0,1.0,Missouri,2018,Missouri,38.9355047,-92.3386596,219.3873901,,
2018-04-20,Wichita State,Houston,,1.0,5.0,1.0,3.0,7.0,1.0,Houston,2018,Houston,29.7267987,-95.3453574,11.6844511,,
2018-04-20,New Orleans,Texas,,6.0,11.0,3.0,8.0,9.0,0.0,Texas,2018,Texas,30.2799584,-97.7261606,176.8224335,,
2018-04-20,Stanford,Arizona,,8.0,10.0,1.0,2.0,7.0,1.0,Arizona,2018,Arizona,32.2129525,-110.9197125,758.5875244,,
2018-04-20,Clemson,Wake Forest,,7.0,11.0,1.0,5.0,7.0,0.0,Wake Forest,2018,Wake Forest,36.1298712,-80.2518555,289.337616,,
2018-04-20,North Carolina State University,Duke,,9.0,15.0,1.0,2.0,6.0,1.0,Duke,2018,Duke,35.9980856,-78.9442361,125.2663422,,
2018-04-20,Florida State,Boston College,,13.0,13.0,6.0,12.0,14.0,2.0,Boston College,2018,Boston College,42.3439019,-71.1597951,13.70800209,,
2018-04-20,Indiana,Ohio State,,4.0,7.0,0.0,0.0,5.0,3.0,Ohio State,2018,Ohio State,40.0099182,-83.0259088,224.9793854,,
2018-04-20,Auburn,Alabama,,19.0,18.0,2.0,5.0,9.0,3.0,Alabama,2018,Alabama,33.2048713,-87.538621,65.01921082,,
2018-04-20,Oregon,Oregon State,,1.0,4.0,0.0,2.0,5.0,1.0,Oregon State,2018,Oregon State,44.562842,-123.2771362,71.95059967,,
2018-04-20,Georgia,University of Mississippi,,3.0,9.0,0.0,2.0,7.0,2.0,University of Mississippi,2018,University of Mississippi,34.362399,-89.5288256,141.0812531,,
2018-04-20,Florida,Kentucky,,9.0,9.0,1.0,4.0,9.0,0.0,Kentucky,2018,Kentucky,38.0186731,-84.5035386,315.9145508,,
2018-04-20,East Carolina,Memphis,,5.0,10.0,1.0,1.0,8.0,3.0,Memphis,2018,Memphis,35.1021359,-89.9255848,90.57918549,,
2018-04-20,USC,UCLA,,1.0,8.0,1.0,16.0,14.0,2.0,UCLA,2018,UCLA,34.0592278,-118.4592393,110.9767609,,
2018-04-21,North Carolina State University,Duke,,2.0,9.0,1.0,1.0,9.0,1.0,Duke,2018,Duke,35.9980856,-78.9442361,125.2663422,,
2018-04-21,Florida,Kentucky,,2.0,2.0,2.0,3.0,6.0,1.0,Kentucky,2018,Kentucky,38.0186731,-84.5035386,315.9145508,,
2018-04-21,Georgia State,Coastal Carolina,,3.0,9.0,5.0,7.0,7.0,0.0,Coastal Carolina,2018,Coastal Carolina,33.7928031,-79.0174575,12.79720497,,
2018-04-21,Georgia,University of Mississippi,,4.0,9.0,0.0,8.0,9.0,1.0,University of Mississippi,2018,University of Mississippi,34.362399,-89.5288256,141.0812531,,
2018-04-21,Vanderbilt,Missouri,,6.0,12.0,1.0,2.0,6.0,1.0,Missouri,2018,Missouri,38.9355047,-92.3386596,219.3873901,,
2018-04-21,Indiana,Ohio State,,4.0,7.0,2.0,5.0,8.0,2.0,Ohio State,2018,Ohio State,40.0099182,-83.0259088,224.9793854,,
2018-04-21,Clemson,Wake Forest,,4.0,7.0,0.0,3.0,5.0,0.0,Wake Forest,2018,Wake Forest,36.1298712,-80.2518555,289.337616,,
2018-04-21,LSU,South Carolina,,4.0,8.0,2.0,11.0,13.0,1.0,South Carolina,2018,South Carolina,33.9865404,-81.042621,52.44177628,,
2018-04-21,Middle Tennessee,Southern Miss,,0.0,3.0,1.0,8.0,8.0,0.0,Southern Miss,2018,Southern Miss,31.3335725,-89.3380978,66.2219162,,
2018-04-21,Auburn,Alabama,,5.0,9.0,0.0,0.0,6.0,1.0,Alabama,2018,Alabama,33.2048713,-87.538621,65.01921082,,
2018-04-21,Georgia,University of Mississippi,,2.0,7.0,1.0,5.0,6.0,0.0,University of Mississippi,2018,University of Mississippi,34.362399,-89.5288256,141.0812531,,
2018-04-21,USC,UCLA,,2.0,7.0,0.0,19.0,19.0,0.0,UCLA,2018,UCLA,34.0592278,-118.4592393,110.9767609,,
2018-04-21,Stanford,Arizona,,8.0,11.0,1.0,7.0,8.0,2.0,Arizona,2018,Arizona,32.2129525,-110.9197125,758.5875244,,
2018-04-21,Arkansas,Mississippi State,,3.0,13.0,1.0,5.0,10.0,0.0,Mississippi State,2018,Mississippi State,33.4630609,-88.7940698,110.2767029,,
2018-04-21,East Carolina,Memphis,,4.0,8.0,2.0,2.0,7.0,0.0,Memphis,2018,Memphis,35.1021359,-89.9255848,90.57918549,,
2018-04-21,Middle Tennessee,Southern Miss,,2.0,6.0,0.0,11.0,15.0,0.0,Southern Miss,2018,Southern Miss,31.3335725,-89.3380978,66.2219162,,
2018-04-21,Florida State,Boston College,,13.0,13.0,3.0,7.0,8.0,1.0,Boston College,2018,Boston College,42.3439019,-71.1597951,13.70800209,,
2018-04-21,Oklahoma,Texas Tech,,6.0,10.0,2.0,12.0,14.0,0.0,Texas Tech,2018,Texas Tech,33.5884529,-101.8765955,980.9846802,,
2018-04-21,New Orleans,Texas,,1.0,10.0,0.0,3.0,7.0,0.0,Texas,2018,Texas,30.2799584,-97.7261606,176.8224335,,
2018-04-21,Georgia Tech,North Carolina,,8.0,12.0,2.0,9.0,13.0,1.0,North Carolina,2018,North Carolina,35.9063145,-79.0427441,125.8752213,,
2018-04-21,Arkansas,Mississippi State,,5.0,10.0,1.0,7.0,11.0,1.0,Mississippi State,2018,Mississippi State,33.4630609,-88.7940698,110.2767029,,
2018-04-21,East Carolina,Memphis,,4.0,10.0,0.0,2.0,4.0,1.0,Memphis,2018,Memphis,35.1021359,-89.9255848,90.57918549,,
2018-04-21,Texas A&M,Tennessee,,8.0,12.0,0.0,3.0,6.0,3.0,Tennessee,2018,Tennessee,35.949736,-83.92927,275.5996094,,
2018-04-21,Oregon,Oregon State,,5.0,9.0,0.0,12.0,19.0,0.0,Oregon State,2018,Oregon State,44.562842,-123.2771362,71.95059967,,
2018-04-21,Auburn,Alabama,,20.0,19.0,2.0,5.0,7.0,2.0,Alabama,2018,Alabama,33.2048713,-87.538621,65.01921082,,
2018-04-22,Clemson,Wake Forest,,9.0,12.0,1.0,4.0,9.0,1.0,Wake Forest,2018,Wake Forest,36.1298712,-80.2518555,289.337616,,
2018-04-22,North Carolina State University,Duke,,2.0,5.0,1.0,11.0,9.0,0.0,Duke,2018,Duke,35.9980856,-78.9442361,125.2663422,,
2018-04-22,Georgia State,Coastal Carolina,,1.0,6.0,1.0,3.0,5.0,0.0,Coastal Carolina,2018,Coastal Carolina,33.7928031,-79.0174575,12.79720497,,
2018-04-22,Indiana,Ohio State,,5.0,11.0,1.0,6.0,6.0,1.0,Ohio State,2018,Ohio State,40.0099182,-83.0259088,224.9793854,,
2018-04-22,Wichita State,Houston,,5.0,8.0,1.0,6.0,10.0,1.0,Houston,2018,Houston,29.7267987,-95.3453574,11.6844511,,
2018-04-22,Oklahoma,Texas Tech,,12.0,17.0,0.0,5.0,9.0,2.0,Texas Tech,2018,Texas Tech,33.5884529,-101.8765955,980.9846802,,
2018-04-22,Stanford,Arizona,,7.0,14.0,1.0,2.0,7.0,2.0,Arizona,2018,Arizona,32.2129525,-110.9197125,758.5875244,,
2018-04-22,Georgia Tech,North Carolina,,3.0,7.0,1.0,10.0,14.0,1.0,North Carolina,2018,North Carolina,35.9063145,-79.0427441,125.8752213,,
2018-04-22,Texas A&M,Tennessee,,4.0,10.0,0.0,6.0,10.0,0.0,Tennessee,2018,Tennessee,35.949736,-83.92927,275.5996094,,
2018-04-22,Florida State,Boston College,,6.0,5.0,0.0,1.0,8.0,0.0,Boston College,2018,Boston College,42.3439019,-71.1597951,13.70800209,,
2018-04-22,LSU,South Carolina,,6.0,9.0,2.0,8.0,11.0,1.0,South Carolina,2018,South Carolina,33.9865404,-81.042621,52.44177628,,
2018-04-22,New Orleans,Texas,,4.0,8.0,0.0,1.0,8.0,3.0,Texas,2018,Texas,30.2799584,-97.7261606,176.8224335,,
2018-04-22,USC,UCLA,,3.0,4.0,1.0,7.0,13.0,1.0,UCLA,2018,UCLA,34.0592278,-118.4592393,110.9767609,,
2018-04-22,Wichita State,Houston,,1.0,5.0,0.0,3.0,7.0,1.0,Houston,2018,Houston,29.7267987,-95.3453574,11.6844511,,
2018-04-24,Florida State,Stetson,,3.0,7.0,5.0,5.0,8.0,1.0,Stetson,2018,Stetson,29.0198191,-81.3018907,11.98989582,,
2018-04-24,Mercer,Florida,,6.0,7.0,0.0,4.0,9.0,1.0,Florida,2018,Florida,29.6364107,-82.3637638,29.34748268,,
2018-04-24,Troy,Alabama,,3.0,6.0,0.0,4.0,8.0,1.0,Alabama,2018,Alabama,33.2048713,-87.538621,65.01921082,,
2018-04-24,University of Mississippi,Mississippi State,,6.0,10.0,1.0,7.0,9.0,1.0,Mississippi State,2018,Mississippi State,33.4630609,-88.7940698,110.2767029,,
2018-04-24,South Alabama,Southern Miss,,3.0,6.0,1.0,5.0,6.0,0.0,Southern Miss,2018,Southern Miss,31.3335725,-89.3380978,66.2219162,,
2018-04-24,Abilene Christian,Texas A&M,,2.0,6.0,1.0,8.0,11.0,1.0,Texas A&M,2018,Texas A&M,30.6060601,-96.3413557,103.0995331,,
2018-04-24,Lamar,LSU,,0.0,6.0,3.0,8.0,9.0,0.0,LSU,2018,LSU,30.4056564,-91.1879038,6.844009876,,
2018-04-24,Oklahoma,UT Arlington,,11.0,13.0,0.0,5.0,13.0,1.0,UT Arlington,2018,UT Arlington,32.721909,-97.1310583,195.1464844,,
2018-04-24,Cal State Fullerton,UCLA,,4.0,6.0,3.0,12.0,18.0,1.0,UCLA,2018,UCLA,34.0592278,-118.4592393,110.9767609,,
2018-04-24,UConn,Holy Cross,,9.0,9.0,0.0,6.0,6.0,2.0,Holy Cross,2018,Holy Cross,42.2409839,-71.811357,137.5077057,,
2018-04-24,Kennesaw State,Clemson,,4.0,3.0,2.0,9.0,11.0,1.0,Clemson,2018,Clemson,34.6787794,-82.8493165,192.0006256,,
2018-04-24,Samford,Auburn,,2.0,9.0,1.0,7.0,10.0,0.0,Auburn,2018,Auburn,32.5996377,-85.4895649,193.3800049,,
2018-04-24,South Carolina,Furman,,10.0,17.0,0.0,2.0,5.0,1.0,Furman,2018,,,,,,
2018-04-24,Houston,Texas,,4.0,7.0,1.0,9.0,4.0,1.0,Texas,2018,Texas,30.2799584,-97.7261606,176.8224335,,
2018-04-24,Missouri State,Missouri,,2.0,6.0,0.0,8.0,13.0,0.0,Missouri,2018,Missouri,38.9355047,-92.3386596,219.3873901,,
2018-04-24,Texas Tech,Arkansas,,1.0,4.0,4.0,5.0,10.0,0.0,Arkansas,2018,Arkansas,36.0498883,-94.1822406,374.505188,,
2018-04-24,Oregon State,Portland,,9.0,17.0,0.0,2.0,7.0,0.0,Portland,2018,Portland,45.5736357,-122.7292523,50.21657944,,
2018-04-24,Pacific,Stanford,,1.0,3.0,1.0,4.0,5.0,2.0,Stanford,2018,Stanford,37.43173,-122.1587444,18.79486275,,
2018-04-25,Tennessee Tech,Tennessee,,7.0,12.0,4.0,6.0,9.0,0.0,Tennessee,2018,Tennessee,35.949736,-83.92927,275.5996094,,
2018-04-25,Presbyterian,Clemson,,4.0,8.0,0.0,14.0,12.0,0.0,Clemson,2018,Clemson,34.6787794,-82.8493165,192.0006256,,
2018-04-25,Indiana,Purdue,,3.0,9.0,0.0,5.0,10.0,0.0,Purdue,2018,Purdue,40.4372183,-86.9421323,207.3272705,,
2018-04-25,Western Carolina,North Carolina,,2.0,7.0,1.0,8.0,8.0,0.0,North Carolina,2018,North Carolina,35.9063145,-79.0427441,125.8752213,,
2018-04-25,Morehead State,Kentucky,,1.0,6.0,0.0,7.0,7.0,0.0,Kentucky,2018,Kentucky,38.0186731,-84.5035386,315.9145508,,
2018-04-25,Georgia,Georgia Tech,,8.0,14.0,1.0,3.0,10.0,1.0,Georgia Tech,2018,Georgia Tech,33.777639,-84.3945457,275.0564575,,
2018-04-26,Auburn,Florida,,1.0,5.0,1.0,3.0,5.0,0.0,Florida,2018,Florida,29.6364107,-82.3637638,29.34748268,,
2018-04-26,California,Stanford,,4.0,7.0,2.0,3.0,6.0,1.0,Stanford,2018,Stanford,37.43173,-122.1587444,18.79486275,,
2018-04-26,LSU,University of Mississippi,,3.0,8.0,1.0,14.0,15.0,0.0,University of Mississippi,2018,University of Mississippi,34.362399,-89.5288256,141.0812531,,
2018-04-27,Duke,Virginia Tech,,3.0,10.0,0.0,4.0,8.0,1.0,Virginia Tech,2018,Virginia Tech,37.217839,-80.4233407,623.3162231,,
2018-04-27,University of Miami,Florida State,,0.0,5.0,0.0,2.0,3.0,1.0,Florida State,2018,Florida State,30.4405434,-84.3040448,21.59014511,,
2018-04-27,Southern Miss,Old Dominion,,2.0,9.0,0.0,0.0,3.0,0.0,Old Dominion,2018,Old Dominion,36.8838422,-76.3097149,4.120559216,,
2018-04-27,North Carolina,North Carolina State University,,6.0,8.0,2.0,5.0,7.0,2.0,North Carolina State University,2018,North Carolina State University,35.7873196,-78.6796862,120.4100494,,
2018-04-27,Texas,West Virginia,,11.0,15.0,3.0,6.0,8.0,2.0,West Virginia,2018,West Virginia,39.6436986,-79.9958649,349.5673218,,
2018-04-27,Tennessee,Georgia,,6.0,8.0,0.0,8.0,13.0,1.0,Georgia,2018,Georgia,33.9408739,-83.3797097,209.9534607,,
2018-04-27,Tulane,UConn,,2.0,8.0,0.0,6.0,11.0,1.0,UConn,2018,UConn,41.8006501,-72.2536518,197.8487396,,
2018-04-27,South Carolina,Vanderbilt,,8.0,10.0,0.0,7.0,8.0,2.0,Vanderbilt,2018,Vanderbilt,36.1433984,-86.8073934,161.9081268,,
2018-04-27,Alabama,Arkansas,,3.0,6.0,2.0,7.0,11.0,0.0,Arkansas,2018,Arkansas,36.0498883,-94.1822406,374.505188,,
2018-04-27,Oklahoma,Oklahoma State,,0.0,5.0,2.0,8.0,12.0,0.0,Oklahoma State,2018,Oklahoma State,36.1310616,-97.0687453,278.1031494,,
2018-04-27,Texas Tech,TCU,,4.0,5.0,0.0,6.0,6.0,1.0,TCU,2018,TCU,32.7027992,-97.3721802,203.692215,,
2018-04-27,California,Stanford,,1.0,4.0,2.0,14.0,13.0,0.0,Stanford,2018,Stanford,37.43173,-122.1587444,18.79486275,,
2018-04-27,Clemson,Virginia,,3.0,9.0,0.0,2.0,5.0,0.0,Virginia,2018,Virginia,38.0457546,-78.513342,173.6851654,,
2018-04-27,University of Louisiana Monroe,Coastal Carolina,,4.0,7.0,0.0,14.0,13.0,1.0,Coastal Carolina,2018,Coastal Carolina,33.7928031,-79.0174575,12.79720497,,
2018-04-27,Illinois,Indiana,,3.0,9.0,0.0,2.0,6.0,0.0,Indiana,2018,Indiana,39.1848834,-86.5223836,243.0321198,,
2018-04-27,Auburn,Florida,,11.0,15.0,0.0,5.0,9.0,2.0,Florida,2018,Florida,29.6364107,-82.3637638,29.34748268,,
2018-04-27,Houston,East Carolina,,5.0,11.0,0.0,4.0,8.0,0.0,East Carolina,2018,East Carolina,35.5929511,-77.3671406,18.56173515,,
2018-04-27,Southeast Missouri State,Tennessee Tech,,6.0,12.0,1.0,7.0,11.0,0.0,Tennessee Tech,2018,Tennessee Tech,36.1775846,-85.5139078,343.4343872,,
2018-04-27,Texas A&M,Mississippi State,,6.0,9.0,0.0,3.0,7.0,0.0,Mississippi State,2018,Mississippi State,33.4630609,-88.7940698,110.2767029,,
2018-04-27,LSU,University of Mississippi,,5.0,10.0,1.0,2.0,5.0,0.0,University of Mississippi,2018,University of Mississippi,34.362399,-89.5288256,141.0812531,,
2018-04-27,Missouri,Kentucky,,1.0,7.0,0.0,2.0,9.0,1.0,Kentucky,2018,Kentucky,38.0186731,-84.5035386,315.9145508,,
2018-04-27,Arizona State,Oregon State,,2.0,6.0,2.0,6.0,7.0,0.0,Oregon State,2018,Oregon State,44.562842,-123.2771362,71.95059967,,
2018-04-27,UCLA,Cal Poly,,9.0,10.0,1.0,5.0,9.0,1.0,Cal Poly,2018,Cal Poly,35.3069122,-120.6651058,103.931282,,
2018-04-28,Missouri,Kentucky,,14.0,12.0,3.0,11.0,15.0,1.0,Kentucky,2018,Kentucky,38.0186731,-84.5035386,315.9145508,,
2018-04-28,Auburn,Florida,,3.0,6.0,1.0,12.0,13.0,1.0,Florida,2018,Florida,29.6364107,-82.3637638,29.34748268,,
2018-04-28,Tulane,UConn,,7.0,6.0,1.0,1.0,6.0,2.0,UConn,2018,UConn,41.8006501,-72.2536518,197.8487396,,
2018-04-28,Duke,Virginia Tech,,11.0,9.0,1.0,5.0,7.0,0.0,Virginia Tech,2018,Virginia Tech,37.217839,-80.4233407,623.3162231,,
2018-04-28,Southeast Missouri State,Tennessee Tech,,2.0,7.0,1.0,6.0,13.0,0.0,Tennessee Tech,2018,Tennessee Tech,36.1775846,-85.5139078,343.4343872,,
2018-04-28,LSU,University of Mississippi,,8.0,10.0,1.0,9.0,10.0,0.0,University of Mississippi,2018,University of Mississippi,34.362399,-89.5288256,141.0812531,,
2018-04-28,Texas,West Virginia,,6.0,13.0,0.0,8.0,13.0,1.0,West Virginia,2018,West Virginia,39.6436986,-79.9958649,349.5673218,,
2018-04-28,University of Miami,Florida State,,1.0,7.0,4.0,10.0,9.0,0.0,Florida State,2018,Florida State,30.4405434,-84.3040448,21.59014511,,
2018-04-28,North Carolina,North Carolina State University,,8.0,9.0,0.0,6.0,8.0,2.0,North Carolina State University,2018,North Carolina State University,35.7873196,-78.6796862,120.4100494,,
2018-04-28,Texas A&M,Mississippi State,,6.0,11.0,2.0,11.0,15.0,2.0,Mississippi State,2018,Mississippi State,33.4630609,-88.7940698,110.2767029,,
2018-04-28,Oklahoma,Oklahoma State,,1.0,4.0,1.0,10.0,14.0,0.0,Oklahoma State,2018,Oklahoma State,36.1310616,-97.0687453,278.1031494,,
2018-04-28,California,Stanford,,2.0,7.0,1.0,5.0,6.0,0.0,Stanford,2018,Stanford,37.43173,-122.1587444,18.79486275,,
2018-04-28,Tennessee,Georgia,,4.0,6.0,0.0,12.0,14.0,0.0,Georgia,2018,Georgia,33.9408739,-83.3797097,209.9534607,,
2018-04-28,University of Louisiana Monroe,Coastal Carolina,,4.0,5.0,2.0,11.0,11.0,1.0,Coastal Carolina,2018,Coastal Carolina,33.7928031,-79.0174575,12.79720497,,
2018-04-28,Illinois,Indiana,,1.0,5.0,0.0,2.0,10.0,1.0,Indiana,2018,Indiana,39.1848834,-86.5223836,243.0321198,,
2018-04-28,South Carolina,Vanderbilt,,1.0,9.0,0.0,8.0,9.0,0.0,Vanderbilt,2018,Vanderbilt,36.1433984,-86.8073934,161.9081268,,
2018-04-28,Southern Miss,Old Dominion,,9.0,15.0,1.0,4.0,10.0,2.0,Old Dominion,2018,Old Dominion,36.8838422,-76.3097149,4.120559216,,
2018-04-28,Clemson,Virginia,,5.0,9.0,2.0,4.0,6.0,0.0,Virginia,2018,Virginia,38.0457546,-78.513342,173.6851654,,
2018-04-28,Houston,East Carolina,,3.0,9.0,0.0,1.0,8.0,2.0,East Carolina,2018,East Carolina,35.5929511,-77.3671406,18.56173515,,
2018-04-28,Arizona State,Oregon State,,8.0,14.0,3.0,5.0,13.0,1.0,Oregon State,2018,Oregon State,44.562842,-123.2771362,71.95059967,,
2018-04-28,Alabama,Arkansas,,4.0,8.0,2.0,7.0,9.0,0.0,Arkansas,2018,Arkansas,36.0498883,-94.1822406,374.505188,,
2018-04-28,Texas Tech,TCU,,6.0,14.0,0.0,0.0,1.0,0.0,TCU,2018,TCU,32.7027992,-97.3721802,203.692215,,
2018-04-28,UCLA,Cal Poly,,6.0,10.0,1.0,3.0,9.0,1.0,Cal Poly,2018,Cal Poly,35.3069122,-120.6651058,103.931282,,
2018-04-29,University of Louisiana Monroe,Coastal Carolina,,16.0,16.0,1.0,17.0,20.0,1.0,Coastal Carolina,2018,Coastal Carolina,33.7928031,-79.0174575,12.79720497,,
2018-04-29,Houston,East Carolina,,6.0,8.0,0.0,5.0,5.0,4.0,East Carolina,2018,East Carolina,35.5929511,-77.3671406,18.56173515,,
